age,education,hours-per-week,income,workclass_Public,workclass_Self-emp,marital-status_Single,race_Asian,race_Black,race_Hispanic,race_White,sex_Male
33,9,55,<=50K,False,True,True,False,False,False,True,True
32,8,40,<=50K,False,False,False,False,False,False,True,True
19,10,20,<=50K,False,False,True,False,False,False,True,False
42,7,40,<=50K,True,False,False,False,False,False,True,True
24,13,15,<=50K,False,False,True,False,False,False,True,False
23,9,45,<=50K,False,False,True,False,True,False,False,True
51,15,40,<=50K,True,False,True,False,False,False,True,True
31,13,60,<=50K,False,False,True,False,False,False,True,True
44,15,29,>50K,False,False,False,False,False,False,True,True
38,14,50,>50K,False,False,True,False,False,False,True,False
44,12,56,>50K,True,False,True,False,False,False,True,False
44,3,40,<=50K,False,True,False,False,False,False,True,True
38,9,44,<=50K,False,False,False,False,False,False,True,True
36,5,40,<=50K,False,False,True,False,False,False,True,False
29,2,20,<=50K,False,False,True,False,False,False,True,True
46,12,25,<=50K,False,False,True,False,False,False,True,False
47,9,40,<=50K,False,False,False,False,False,False,True,True
30,9,40,>50K,False,False,False,False,False,False,True,True
37,9,35,>50K,True,False,False,False,False,False,True,True
27,13,45,<=50K,False,False,True,False,False,False,True,True
43,9,50,<=50K,False,False,True,False,False,False,True,False
44,15,40,>50K,False,True,False,False,False,False,True,True
31,10,60,<=50K,False,False,True,False,False,False,True,True
34,13,45,>50K,False,False,False,False,False,False,True,True
39,13,40,<=50K,False,False,True,False,False,False,True,True
36,10,40,<=50K,False,False,True,False,False,False,True,False
57,13,40,>50K,False,False,False,False,False,False,True,True
78,4,35,<=50K,False,False,True,False,False,False,True,False
24,10,40,<=50K,False,False,False,False,False,False,True,True
39,10,40,<=50K,False,False,True,False,False,False,True,False
21,12,40,<=50K,False,False,True,False,False,False,True,True
34,9,40,>50K,False,False,True,False,False,False,True,True
22,10,32,<=50K,False,False,True,False,False,False,True,False
36,10,40,<=50K,False,False,True,False,False,False,True,False
61,10,40,>50K,False,False,False,False,False,False,True,True
42,10,21,<=50K,False,False,True,False,True,False,False,False
49,11,40,>50K,True,False,False,True,False,False,False,True
58,11,40,<=50K,False,False,False,False,False,False,True,True
37,10,60,<=50K,True,False,False,False,False,False,True,True
39,9,44,<=50K,False,False,True,False,False,False,True,True
25,10,40,<=50K,False,False,True,False,True,False,False,False
45,3,40,>50K,False,True,False,False,False,False,True,True
30,13,40,<=50K,False,False,False,False,False,False,True,True
36,9,40,<=50K,False,True,False,False,False,False,True,True
23,9,65,<=50K,False,False,True,False,False,False,True,True
51,10,35,<=50K,False,False,False,False,True,False,False,False
55,9,60,<=50K,False,False,False,False,False,False,True,True
35,13,50,<=50K,False,False,True,False,False,False,True,True
45,14,40,<=50K,True,False,False,False,False,False,True,True
36,13,48,>50K,False,False,False,False,False,False,True,True
32,9,40,<=50K,True,False,False,False,False,False,True,True
39,9,55,<=50K,False,False,False,False,False,False,True,True
47,10,40,<=50K,False,True,False,False,False,False,True,True
49,10,45,>50K,False,False,False,False,False,False,True,True
52,10,55,>50K,False,False,False,False,False,False,True,True
44,10,40,<=50K,False,False,True,False,True,False,False,True
36,10,50,>50K,False,False,False,False,False,False,True,True
40,10,30,<=50K,False,False,True,False,True,False,False,False
17,6,6,<=50K,False,False,True,False,False,False,True,False
18,9,38,<=50K,False,False,True,False,False,False,True,False
30,10,25,<=50K,False,True,False,False,False,False,True,False
66,9,50,<=50K,False,False,False,False,False,False,True,False
59,13,50,<=50K,False,False,True,False,False,False,True,True
30,9,40,<=50K,True,False,False,False,True,False,False,True
50,9,50,<=50K,False,False,False,False,False,False,True,True
24,9,25,<=50K,False,False,True,False,False,False,True,False
28,15,99,<=50K,False,False,False,True,False,False,False,True
44,14,40,>50K,True,False,False,False,False,False,True,False
25,11,40,<=50K,False,False,True,False,False,False,True,True
45,14,50,>50K,False,False,False,False,False,False,True,True
20,9,40,<=50K,False,False,True,False,False,False,True,True
67,11,40,<=50K,False,False,True,False,False,False,True,False
40,15,45,>50K,False,True,False,False,False,False,True,True
52,9,40,<=50K,True,False,False,False,False,False,True,True
34,16,50,>50K,False,False,True,False,False,False,True,True
37,12,45,>50K,True,False,False,False,False,False,True,True
17,6,4,<=50K,False,True,True,False,False,False,True,True
25,11,42,>50K,False,False,False,False,False,False,True,False
35,13,40,<=50K,True,False,True,False,False,False,True,True
63,14,40,>50K,False,False,True,False,False,False,True,False
38,10,40,<=50K,True,False,True,False,False,False,False,False
33,13,60,>50K,False,False,False,False,False,False,True,True
51,14,40,>50K,True,False,False,False,False,False,True,False
64,16,50,>50K,True,False,False,False,False,False,True,True
50,10,40,<=50K,False,True,True,False,False,False,True,True
18,6,56,<=50K,False,False,True,False,False,False,True,True
67,14,99,<=50K,False,False,True,False,False,False,True,True
46,9,40,<=50K,False,False,False,False,False,False,True,True
60,13,50,<=50K,False,True,False,False,False,False,True,True
29,9,40,<=50K,False,False,True,False,False,False,True,False
30,10,40,<=50K,False,False,True,False,True,False,False,False
56,16,40,<=50K,True,False,False,True,False,False,False,True
29,9,40,>50K,False,False,False,False,False,False,True,False
37,13,27,<=50K,False,False,True,False,True,False,False,False
55,2,30,<=50K,False,False,True,False,False,False,True,False
24,9,30,<=50K,False,False,True,False,False,False,True,False
21,9,35,<=50K,False,False,True,False,False,False,True,True
46,13,70,>50K,False,True,False,False,False,False,True,True
25,8,40,<=50K,False,False,False,False,False,True,False,True
40,9,28,<=50K,False,False,True,False,False,False,True,True
23,10,40,<=50K,False,False,True,False,False,False,True,False
43,10,30,<=50K,False,True,True,False,True,False,False,True
29,10,60,>50K,False,True,False,False,False,False,False,True
59,6,40,<=50K,False,False,False,True,False,False,False,False
18,10,35,<=50K,False,False,True,False,True,False,False,True
28,9,32,<=50K,False,False,True,False,False,False,True,True
17,7,15,<=50K,False,False,True,False,False,False,True,False
53,9,40,>50K,False,False,False,False,False,False,True,True
22,3,40,<=50K,False,False,True,False,False,False,True,False
63,9,40,<=50K,False,False,False,False,False,False,True,True
32,14,45,>50K,False,False,False,False,False,False,True,False
40,9,35,<=50K,True,False,True,False,True,False,False,False
61,15,50,>50K,False,True,False,False,False,False,True,True
35,9,40,<=50K,False,False,True,False,False,False,True,True
43,13,50,<=50K,False,True,False,True,False,False,False,True
48,10,40,<=50K,False,True,True,False,False,False,True,True
56,13,40,<=50K,True,False,False,False,False,False,True,False
51,9,40,<=50K,True,False,False,False,False,False,True,True
34,10,40,<=50K,False,False,True,False,False,False,True,True
44,10,40,>50K,False,False,False,True,False,False,False,True
61,14,40,>50K,False,False,False,False,False,False,True,True
37,10,44,>50K,False,False,False,False,False,False,True,True
36,13,40,>50K,False,False,False,False,False,False,True,True
34,10,40,<=50K,False,False,True,False,False,True,False,True
23,10,25,<=50K,False,False,True,False,False,False,True,False
63,14,40,>50K,True,False,True,False,False,False,True,True
47,14,41,>50K,True,False,False,False,False,False,True,True
55,9,50,>50K,False,True,True,False,False,False,True,False
31,13,48,<=50K,True,False,True,False,True,False,False,True
27,10,40,<=50K,False,False,True,False,False,False,True,True
58,13,40,>50K,False,False,True,False,False,False,True,False
28,10,48,<=50K,True,False,False,False,False,False,True,True
52,4,64,<=50K,False,False,True,False,False,False,True,False
31,9,50,<=50K,True,False,False,False,True,False,False,True
53,10,38,<=50K,False,False,True,False,False,False,True,False
43,10,50,<=50K,False,False,True,False,False,False,True,False
43,9,40,<=50K,True,False,False,False,True,False,False,True
50,14,80,>50K,False,True,True,False,False,False,True,True
37,7,40,<=50K,False,False,False,False,False,False,True,True
26,9,40,<=50K,False,False,True,False,False,False,True,True
22,7,40,<=50K,False,False,True,False,False,False,True,False
22,10,55,<=50K,False,False,False,False,False,False,True,True
59,10,50,>50K,False,False,False,False,False,False,True,True
30,10,40,<=50K,False,False,False,False,False,False,True,True
24,9,55,<=50K,False,False,True,False,False,False,True,False
30,9,40,<=50K,False,False,False,False,False,False,True,True
50,13,40,>50K,True,False,True,False,False,False,True,True
38,8,40,<=50K,False,False,False,False,False,False,True,True
29,9,40,<=50K,False,False,False,False,False,False,True,True
76,9,24,<=50K,False,False,False,False,False,False,True,True
21,11,40,<=50K,False,False,True,False,False,False,True,True
65,10,24,<=50K,False,False,False,False,False,False,True,False
43,9,45,>50K,False,False,False,False,False,False,True,True
29,13,24,<=50K,False,False,False,False,False,False,True,False
32,13,45,<=50K,False,False,True,False,False,False,True,True
37,12,65,>50K,False,False,False,False,False,False,True,True
64,9,16,<=50K,False,False,False,False,False,False,True,True
49,10,40,>50K,False,False,False,False,False,False,True,True
44,13,40,>50K,False,False,False,False,False,False,True,True
34,13,40,>50K,False,False,False,False,False,False,True,True
35,10,36,<=50K,False,False,False,False,False,False,True,True
53,10,43,<=50K,False,False,True,False,False,False,True,False
24,11,50,<=50K,False,False,True,True,False,False,False,True
31,10,40,<=50K,False,False,True,False,False,False,True,False
25,10,38,<=50K,False,False,False,False,False,False,True,True
36,9,45,<=50K,False,False,False,False,False,False,True,True
29,10,60,<=50K,False,False,True,False,False,False,True,True
37,9,50,>50K,False,False,False,False,False,False,True,True
42,16,45,<=50K,False,True,True,False,False,False,True,False
30,9,40,<=50K,False,False,True,False,False,False,True,False
32,10,70,<=50K,False,True,True,False,False,False,True,True
47,13,45,>50K,False,True,True,False,True,False,False,True
44,9,40,>50K,False,False,True,False,False,False,True,True
19,9,40,<=50K,False,False,True,False,False,False,True,True
22,9,48,<=50K,False,False,False,False,False,False,True,True
51,5,50,>50K,False,False,False,False,False,False,True,True
69,9,16,<=50K,False,False,False,False,False,False,True,True
33,9,40,<=50K,False,True,True,False,False,False,True,True
22,10,55,<=50K,True,False,True,False,False,False,True,False
33,13,45,>50K,False,False,True,False,False,False,True,False
20,10,40,<=50K,True,False,True,False,False,False,True,False
28,10,40,<=50K,False,True,False,False,False,False,True,True
25,9,40,<=50K,False,False,True,False,False,False,True,False
27,9,48,<=50K,False,False,True,False,False,False,True,True
22,9,40,<=50K,False,False,True,False,False,False,True,True
38,9,35,<=50K,False,True,False,False,False,False,True,True
31,9,40,<=50K,False,True,False,False,False,False,True,True
43,15,50,>50K,True,False,False,True,False,False,False,True
33,13,40,<=50K,False,False,True,False,False,False,True,False
37,9,35,>50K,False,True,False,False,False,False,True,False
27,9,60,<=50K,False,False,False,False,True,False,False,True
36,10,40,<=50K,False,False,True,False,False,False,True,True
38,12,45,<=50K,False,False,True,False,False,False,True,False
63,13,40,>50K,False,False,False,False,False,False,True,True
48,13,56,>50K,False,False,True,False,False,False,True,False
25,9,45,<=50K,False,False,True,False,False,False,True,True
41,9,10,<=50K,False,True,False,False,False,False,True,True
26,9,40,<=50K,False,False,True,False,False,False,True,True
23,10,40,<=50K,False,False,True,False,True,False,False,False
33,9,40,<=50K,True,False,True,False,True,False,False,False
30,14,17,<=50K,True,False,False,True,False,False,False,True
67,9,20,<=50K,False,True,False,False,False,False,True,False
32,9,55,>50K,False,False,False,False,False,False,True,True
48,9,60,>50K,False,True,True,False,False,False,True,True
51,9,24,<=50K,False,False,False,False,False,False,True,False
39,14,40,<=50K,False,False,True,True,False,False,False,True
40,13,60,<=50K,False,True,False,False,False,False,True,True
40,9,40,>50K,False,False,False,False,True,False,False,True
19,9,40,<=50K,False,False,True,False,False,False,True,True
28,9,36,<=50K,False,False,True,False,False,False,True,False
47,13,60,>50K,False,False,False,False,False,False,True,True
20,10,20,<=50K,False,False,True,False,False,False,True,False
41,9,40,<=50K,False,False,False,False,False,False,True,True
38,10,40,<=50K,False,False,False,False,False,False,False,False
38,13,50,>50K,False,False,False,False,False,False,True,True
61,9,40,<=50K,False,False,False,False,False,False,True,False
25,7,40,<=50K,False,False,True,False,False,False,True,True
26,9,40,<=50K,False,False,False,False,False,False,True,True
43,13,40,<=50K,False,False,True,False,False,False,True,False
17,4,45,<=50K,False,False,True,False,False,False,True,True
43,14,40,>50K,True,False,True,False,True,False,False,False
73,9,40,<=50K,False,False,False,False,False,False,True,True
46,10,40,<=50K,True,False,True,False,False,False,True,False
19,10,20,<=50K,False,False,True,False,False,False,True,True
37,9,40,<=50K,False,False,True,False,False,False,True,True
26,10,40,<=50K,False,False,False,False,False,False,True,True
47,9,40,<=50K,False,False,True,False,False,False,True,True
47,14,40,<=50K,True,False,True,False,False,False,True,True
29,13,40,<=50K,False,False,True,False,False,False,True,True
29,9,40,<=50K,False,False,True,False,False,False,True,False
33,13,55,<=50K,False,False,False,False,False,False,True,True
20,9,40,<=50K,False,False,True,False,False,False,True,True
28,6,48,<=50K,False,False,False,False,False,True,False,False
