age,education,hours-per-week,workclass_Public,workclass_Self-emp,marital-status_Single,race_Asian,race_Black,race_Hispanic,race_White,sex_Male,income_>50K
42,13,60,False,False,False,False,False,False,True,True,True
62,13,30,False,False,True,False,False,False,True,True,False
51,4,40,False,False,False,False,False,False,False,False,False
30,9,25,False,False,True,False,True,False,False,False,False
24,13,40,False,False,False,False,False,False,True,True,False
36,9,40,False,False,True,False,False,False,True,True,False
57,6,40,False,False,False,False,False,False,True,True,False
46,13,55,False,False,False,False,False,False,True,True,True
33,16,40,False,False,False,False,False,False,True,True,False
42,10,45,False,False,True,False,False,False,True,True,False
62,9,40,False,False,False,False,False,False,True,True,False
64,10,20,False,True,False,False,False,False,True,True,False
18,10,25,False,False,True,False,False,False,True,False,False
43,3,35,False,False,False,False,False,False,True,True,False
62,4,66,False,True,False,False,False,False,True,False,False
29,12,50,False,False,False,False,False,False,True,True,False
43,13,40,False,False,False,False,True,False,False,True,True
39,9,40,False,False,False,False,False,False,True,True,True
34,13,40,False,False,False,False,False,False,True,False,False
44,12,45,False,False,False,False,False,False,True,True,True
25,13,30,False,False,True,False,False,False,True,True,False
47,10,40,True,False,True,False,False,False,True,True,False
17,6,8,False,False,True,False,False,False,True,True,False
41,13,65,True,False,True,False,False,False,True,True,False
19,10,20,False,False,True,False,False,False,True,True,False
57,2,40,False,False,False,False,False,True,False,True,False
25,9,35,False,False,True,False,True,False,False,True,False
37,10,40,True,False,False,False,False,False,True,True,True
29,11,40,False,False,False,False,False,False,True,True,False
32,10,35,False,False,True,False,False,False,True,True,False
35,15,45,False,False,False,False,False,False,True,True,True
52,8,40,False,False,True,False,False,False,True,True,False
41,9,40,False,False,True,False,False,False,True,False,False
29,9,38,False,False,False,False,False,False,True,False,False
23,14,36,False,False,True,False,False,False,True,False,False
31,7,40,False,False,False,False,False,False,True,True,False
40,9,50,False,False,False,False,False,False,True,True,False
19,9,20,False,False,True,False,False,False,True,False,False
21,10,10,False,False,True,False,False,False,True,True,False
37,13,40,True,False,True,False,False,False,True,False,True
49,15,35,False,True,False,False,False,False,True,True,True
64,9,35,True,False,False,False,False,False,True,False,False
37,11,43,True,False,True,False,False,False,True,False,False
70,13,12,False,True,False,False,False,False,True,True,True
22,6,30,False,False,True,True,False,False,False,True,False
29,9,40,False,True,False,True,False,False,False,True,False
37,9,40,False,False,False,False,False,False,True,True,False
29,13,40,False,False,True,False,False,False,True,True,False
38,7,65,False,False,True,False,False,False,True,True,False
27,9,50,False,False,True,False,False,False,True,True,False
58,13,35,True,False,False,False,False,False,True,True,True
60,10,35,True,False,False,False,False,False,True,False,False
20,10,25,False,False,True,False,False,False,True,True,False
51,10,40,False,False,False,False,False,False,True,True,True
37,5,65,False,False,False,False,False,False,True,True,False
22,8,50,True,False,True,False,False,False,True,True,True
56,6,60,False,True,False,False,False,False,True,True,False
26,13,42,False,False,False,False,False,False,True,False,True
19,10,25,False,False,True,False,False,False,True,False,False
37,11,30,False,False,False,False,False,False,True,False,False
27,10,40,False,False,True,False,False,False,True,False,False
27,9,20,False,False,True,False,False,False,False,True,False
52,10,50,False,True,False,False,False,False,True,True,False
45,9,40,False,False,True,False,True,False,False,False,False
28,10,40,False,False,True,False,False,False,False,True,False
20,9,40,False,False,True,False,False,False,True,False,False
28,14,50,False,False,True,False,False,False,True,False,False
44,11,40,False,False,False,False,True,False,False,True,False
30,13,40,False,False,False,False,False,False,True,True,False
26,12,8,True,False,True,False,True,False,False,False,False
46,9,40,False,False,True,False,False,False,True,False,False
51,13,50,False,False,False,False,False,False,True,True,False
25,13,40,True,False,True,False,False,False,True,False,False
43,9,40,True,False,True,False,False,False,True,True,False
36,9,40,False,False,True,False,False,False,True,True,False
36,10,40,False,False,True,False,False,False,True,True,False
48,13,40,False,False,True,True,False,False,False,False,False
24,13,44,False,False,False,False,False,False,True,True,True
30,9,36,False,False,True,False,False,False,True,False,False
24,13,45,False,False,False,False,False,False,True,False,True
62,13,40,False,False,False,False,False,False,True,True,False
41,9,40,False,True,True,False,False,False,True,True,False
49,15,85,False,True,False,False,False,False,True,True,True
36,9,50,False,True,False,False,False,False,True,True,False
47,14,45,True,False,True,False,False,False,True,False,False
49,14,40,True,False,True,False,False,False,True,False,False
52,10,40,False,False,True,False,False,False,True,True,False
52,12,40,False,False,False,False,False,False,True,True,True
26,9,53,False,False,True,False,False,False,True,True,False
51,9,40,True,False,True,False,False,False,True,True,False
18,6,20,False,False,True,False,False,False,True,True,False
30,9,40,False,False,True,False,False,False,True,True,False
46,9,20,False,False,True,False,False,False,True,True,False
28,9,40,False,False,True,False,True,False,False,False,False
48,13,50,False,True,False,False,False,False,True,True,True
62,10,38,False,False,False,False,False,False,True,False,True
49,13,44,False,False,False,False,False,False,True,True,False
69,9,24,False,False,False,False,False,False,True,False,False
35,13,45,False,False,True,False,False,False,True,True,True
78,14,40,False,False,False,True,False,False,False,True,False
61,10,45,False,False,False,False,False,False,True,True,True
24,13,40,False,False,True,False,False,False,True,False,False
29,10,40,False,False,True,False,False,False,True,False,False
36,13,45,False,True,False,False,False,True,False,True,False
17,6,40,False,False,True,False,False,False,True,True,False
27,9,80,False,False,False,False,True,False,False,True,True
64,9,40,False,False,False,False,False,False,True,True,False
33,9,55,False,True,True,False,False,False,True,True,False
32,8,40,False,False,False,False,False,False,True,True,False
19,10,20,False,False,True,False,False,False,True,False,False
42,7,40,True,False,False,False,False,False,True,True,False
24,13,15,False,False,True,False,False,False,True,False,False
23,9,45,False,False,True,False,True,False,False,True,False
51,15,40,True,False,True,False,False,False,True,True,False
31,13,60,False,False,True,False,False,False,True,True,False
44,15,29,False,False,False,False,False,False,True,True,True
38,14,50,False,False,True,False,False,False,True,False,True
44,12,56,True,False,True,False,False,False,True,False,True
44,3,40,False,True,False,False,False,False,True,True,False
38,9,44,False,False,False,False,False,False,True,True,False
36,5,40,False,False,True,False,False,False,True,False,False
29,2,20,False,False,True,False,False,False,True,True,False
46,12,25,False,False,True,False,False,False,True,False,False
47,9,40,False,False,False,False,False,False,True,True,False
30,9,40,False,False,False,False,False,False,True,True,True
37,9,35,True,False,False,False,False,False,True,True,True
27,13,45,False,False,True,False,False,False,True,True,False
43,9,50,False,False,True,False,False,False,True,False,False
44,15,40,False,True,False,False,False,False,True,True,True
31,10,60,False,False,True,False,False,False,True,True,False
34,13,45,False,False,False,False,False,False,True,True,True
39,13,40,False,False,True,False,False,False,True,True,False
36,10,40,False,False,True,False,False,False,True,False,False
57,13,40,False,False,False,False,False,False,True,True,True
78,4,35,False,False,True,False,False,False,True,False,False
24,10,40,False,False,False,False,False,False,True,True,False
39,10,40,False,False,True,False,False,False,True,False,False
21,12,40,False,False,True,False,False,False,True,True,False
34,9,40,False,False,True,False,False,False,True,True,True
22,10,32,False,False,True,False,False,False,True,False,False
36,10,40,False,False,True,False,False,False,True,False,False
61,10,40,False,False,False,False,False,False,True,True,True
42,10,21,False,False,True,False,True,False,False,False,False
49,11,40,True,False,False,True,False,False,False,True,True
58,11,40,False,False,False,False,False,False,True,True,False
37,10,60,True,False,False,False,False,False,True,True,False
39,9,44,False,False,True,False,False,False,True,True,False
25,10,40,False,False,True,False,True,False,False,False,False
45,3,40,False,True,False,False,False,False,True,True,True
30,13,40,False,False,False,False,False,False,True,True,False
36,9,40,False,True,False,False,False,False,True,True,False
23,9,65,False,False,True,False,False,False,True,True,False
51,10,35,False,False,False,False,True,False,False,False,False
55,9,60,False,False,False,False,False,False,True,True,False
35,13,50,False,False,True,False,False,False,True,True,False
45,14,40,True,False,False,False,False,False,True,True,False
36,13,48,False,False,False,False,False,False,True,True,True
32,9,40,True,False,False,False,False,False,True,True,False
39,9,55,False,False,False,False,False,False,True,True,False
47,10,40,False,True,False,False,False,False,True,True,False
49,10,45,False,False,False,False,False,False,True,True,True
52,10,55,False,False,False,False,False,False,True,True,True
44,10,40,False,False,True,False,True,False,False,True,False
36,10,50,False,False,False,False,False,False,True,True,True
40,10,30,False,False,True,False,True,False,False,False,False
17,6,6,False,False,True,False,False,False,True,False,False
18,9,38,False,False,True,False,False,False,True,False,False
30,10,25,False,True,False,False,False,False,True,False,False
66,9,50,False,False,False,False,False,False,True,False,False
59,13,50,False,False,True,False,False,False,True,True,False
30,9,40,True,False,False,False,True,False,False,True,False
50,9,50,False,False,False,False,False,False,True,True,False
